,level_0,latitude,longitude,index,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
73,673,27.55,63.1,3310409.0,2022-03-01,2.7204423,0.94178224,271.07254,297.81146,0.0,-5.548331e-05,8.09796,289.62573,0.78169787,0.0,-1.1920929e-07,300.87656,0.0,0.0,-9.313226e-10,300.67062,299.15875,295.41794,-138831.0,17727168.0,-12484115.0,92433.34,0.0,23620090.0,27370460.0,273.15988,-5.5505894e-05,3.9514154e-05
74,674,27.55,63.1,3310410.0,2022-04-01,2.108556,0.69041204,269.63028,303.43494,0.0,-9.8716235e-05,4.4974422,294.5711,0.79982877,0.0,-1.1920929e-07,307.65842,0.0,0.0,-9.313226e-10,307.27682,304.39764,299.10266,-246689.0,20401096.0,-14201635.0,92127.234,0.0,27175164.0,29421932.0,273.16058,-9.8740216e-05,5.191937e-05
75,675,27.55,63.1,3310411.0,2022-05-01,2.5412698,-1.8886256,272.08295,305.14267,0.0,-8.532498e-05,5.3359985,295.9916,0.79965097,0.0,-1.1920929e-07,309.59872,0.0,0.0,-9.313226e-10,309.41986,308.04007,302.80554,-213282.0,21802662.0,-14232242.0,91784.19,0.0,29017852.0,30453730.0,273.1613,-8.5408334e-05,1.3411045e-06
76,676,27.55,63.1,3310412.0,2022-06-01,2.9139738,-1.8693142,276.49652,307.29987,0.0,-9.055901e-05,6.4002075,296.68665,0.79983944,0.0,-1.1920929e-07,311.44138,0.0,0.0,-9.313226e-10,311.18704,309.19278,304.73236,-226167.0,21389776.0,-13840368.0,91505.164,0.0,28430622.0,31922604.0,273.15988,-9.055063e-05,4.61936e-05
77,677,27.55,63.1,3310413.0,2022-07-01,0.9471512,1.5014908,290.28067,304.62735,0.0,-0.0013562124,3.1114788,300.99524,0.79991764,0.0,-1.1920929e-07,308.67596,0.0,0.0,-9.313226e-10,308.7284,308.10345,306.10834,-3391760.0,16124576.0,-8129785.0,91339.39,0.00010270625,21575350.0,36243828.0,273.15988,-0.0013561677,0.002316445
78,678,27.55,63.1,3310414.0,2022-08-01,2.749804,-3.042482,275.0832,305.05255,0.0,-0.00014861091,6.487053,296.4006,0.7995301,0.0,-1.1920929e-07,307.8891,0.0,0.0,-9.313226e-10,307.7647,307.3604,306.17746,-371728.0,18015666.0,-11570017.0,91517.48,0.0,24114878.0,32114612.0,273.16058,-0.00014864141,4.046783e-05
79,679,27.55,63.1,3310415.0,2022-09-01,2.2403634,-1.8120236,272.19452,302.8942,0.0,-3.8625207e-05,5.4676895,295.905,0.7998216,0.0,-1.1920929e-07,305.22562,0.0,0.0,-9.313226e-10,305.22894,305.39072,305.54956,-96356.0,12565891.0,-6974660.5,91891.7,0.0,16815442.0,15260721.0,273.15988,-3.8554426e-05,3.874302e-07
80,752,26.55,63.1,3319138.0,2022-02-01,0.7733369,-0.99997926,271.09113,289.9996,-8.8638626e-07,-0.00022705575,8.936516,285.81754,0.7997825,0.0,0.49998987,293.04034,0.0,0.0,-9.313226e-10,292.92847,292.68268,292.54813,-567400.0,16743704.0,-10979201.0,90788.72,0.0,20398690.0,24892022.0,273.15988,-0.00022692094,2.1383166e-05
81,753,26.55,63.1,3319139.0,2022-03-01,1.8884485,0.071481705,273.861,296.09332,-1.0342337e-06,-0.00018776534,7.031616,290.7073,0.79991055,0.0,0.49998987,299.86325,0.0,0.0,-9.313226e-10,299.53226,298.5155,296.7837,-474814.0,19408002.0,-11915981.0,90709.94,5.736947e-07,23913264.0,27457370.0,273.15988,-0.00018997164,8.6274e-05
82,754,26.55,63.1,3319140.0,2022-04-01,2.1407042,1.0055099,273.38162,301.3309,-1.2558885e-06,-0.00015194179,4.8305874,294.71973,0.7999603,0.0,0.49998987,306.09882,0.0,0.0,-9.313226e-10,305.5349,303.70508,300.89233,-383660.0,21720806.0,-13412696.0,90447.32,5.736947e-07,27113536.0,29389592.0,273.16058,-0.0001534028,8.245744e-05
83,755,26.55,63.1,3319141.0,2022-05-01,1.8284386,-0.042455673,276.22067,303.94678,-1.1818483e-06,-9.579328e-05,4.3479557,297.3763,0.79994965,0.0,0.49998987,309.8478,0.0,0.0,-9.313226e-10,309.35962,307.71024,304.64282,-242871.0,22800168.0,-13907867.0,90068.17,0.0,28543312.0,31039864.0,273.1613,-9.702612e-05,2.9971823e-05
84,756,26.55,63.1,3319142.0,2022-06-01,2.084552,0.53077126,284.10355,303.32748,-9.604264e-07,-0.00024119485,4.6654396,298.2606,0.7999034,0.0,0.49998987,309.6143,0.0,0.0,-9.313226e-10,309.3295,308.35703,306.36108,-606535.0,21718800.0,-11911062.0,89884.34,5.736947e-07,27251760.0,32912464.0,273.15988,-0.00024253875,0.00021319464
85,757,26.55,63.1,3319143.0,2022-07-01,0.77183676,1.9559529,294.5837,298.84787,-1.9944273e-06,-0.0025910044,3.6410923,300.28152,0.79995674,0.0,0.49998987,301.54596,0.0,0.0,-9.313226e-10,301.86804,302.42557,303.65335,-6506764.0,13186223.0,-4079061.0,89768.625,0.0001704134,16632758.0,36347412.0,273.15988,-0.002601977,0.004969364
86,758,26.55,63.1,3319144.0,2022-08-01,1.2894216,0.6900902,288.856,300.81674,-3.6933925e-06,-0.0024855728,3.064497,300.1254,0.7999354,0.0,0.49998987,303.92358,0.0,0.0,-9.313226e-10,303.69788,303.0618,302.26718,-6231391.0,17437866.0,-7892584.0,89841.67,8.607283e-06,22071898.0,33740630.0,273.16058,-0.0024918902,0.0013526138
87,759,26.55,63.1,3319145.0,2022-09-01,1.6842008,1.1345744,286.0014,300.76935,-1.8468127e-06,-0.00020836224,2.8908062,299.02084,0.79997456,0.0,0.49998987,306.68332,0.0,0.0,-9.313226e-10,306.50226,306.05157,304.97037,-525880.0,12723984.0,-6176703.5,90198.66,0.0,16026600.0,16657843.0,273.15988,-0.00021035085,4.428625e-05
88,832,25.55,63.1,3327868.0,2022-02-01,0.86249447,-0.4003601,279.94308,294.41565,0.0,-0.00018137554,5.6534805,291.51245,0.7999212,0.0,-1.1920929e-07,296.96906,0.0,0.0,-9.313226e-10,296.85437,296.60095,296.39267,-453338.0,14836965.0,-10268965.0,99711.86,0.0,20260026.0,27604410.0,273.15988,-0.00018121023,4.2058527e-06
89,833,25.55,63.1,3327869.0,2022-03-01,1.3687203,0.17125726,282.98773,299.41174,0.0,-0.00010700943,4.512392,296.14133,0.7999532,0.0,-1.1920929e-07,303.13672,0.0,0.0,-9.313226e-10,302.81125,301.8269,300.23495,-268165.0,17234032.0,-11072387.0,99486.99,0.0,23712972.0,30108618.0,273.15988,-0.00010712072,1.7564744e-05
90,834,25.55,63.1,3327870.0,2022-04-01,2.0301147,1.3402407,286.27933,303.61633,0.0,-9.613321e-05,4.4540195,298.8995,0.799971,0.0,-1.1920929e-07,308.01364,0.0,0.0,-9.313226e-10,307.59363,306.26523,304.03644,-240485.0,19494672.0,-11897945.0,99087.33,0.0,26962988.0,32030230.0,273.16058,-9.607384e-05,3.3788383e-05
91,835,25.55,63.1,3327871.0,2022-05-01,2.2845135,1.503422,290.08542,304.6597,0.0,-7.4720476e-05,4.4924603,301.18826,0.7999603,0.0,-1.1920929e-07,310.13226,0.0,0.0,-9.313226e-10,309.82822,308.82538,306.68976,-187033.0,20435604.0,-11823614.0,98628.57,0.0,28146252.0,33320736.0,273.1613,-7.474236e-05,1.3411045e-06
92,836,25.55,63.1,3327872.0,2022-06-01,1.6955597,2.5449502,295.50113,303.92484,0.0,-6.608758e-05,4.287449,302.8606,0.7999639,0.0,-1.1920929e-07,310.5073,0.0,0.0,-9.313226e-10,310.2595,309.43225,307.82318,-165557.0,19190124.0,-9345029.0,98474.29,0.0,26377078.0,36050810.0,273.15988,-6.61714e-05,4.237704e-05
93,837,25.55,63.1,3327873.0,2022-07-01,0.12415898,1.7303312,298.17697,301.8543,0.0,-0.002497129,3.304388,303.34283,0.79998165,0.0,-1.1920929e-07,303.6179,0.0,0.0,-9.313226e-10,303.90988,304.37885,305.59262,-6244754.0,11072038.0,-3233828.0,98365.14,2.2377819e-05,15358372.0,38322584.0,273.15988,-0.0024970325,0.004027482
94,838,25.55,63.1,3327874.0,2022-08-01,0.60873854,1.950803,296.4919,302.31418,0.0,-0.0016061617,3.3492355,302.8392,0.79998165,0.0,-1.1920929e-07,306.16107,0.0,0.0,-9.313226e-10,305.96738,305.4095,304.61902,-4016956.0,14660014.0,-5997163.0,98443.92,3.4421682e-06,20256504.0,36914852.0,273.16058,-0.0016062437,0.0007676352
95,839,25.55,63.1,3327875.0,2022-09-01,1.6544101,2.0396354,294.73248,301.73184,0.0,-0.000110883964,3.9044743,301.76245,0.79998165,0.0,-1.1920929e-07,307.23526,0.0,0.0,-9.313226e-10,307.13226,306.88855,306.28625,-278665.0,10933607.0,-4478859.0,98909.24,0.0,15208263.0,18541052.0,273.15988,-0.0001115012,1.0885298e-05
96,1008,29.35,63.2,3418660.0,2022-02-01,0.46814406,-0.96167827,266.50916,285.99023,0.0,-3.6381884e-05,17.705036,282.09756,0.6637136,0.0,0.18676543,287.96243,0.0,0.0,-9.313226e-10,287.86182,287.3581,287.86258,-91106.0,14159254.0,-10254208.0,88550.76,0.0,19471182.0,23156356.0,273.15988,-3.6459416e-05,7.0668757e-06
97,1009,29.35,63.2,3418661.0,2022-03-01,0.1104424,0.55458856,269.4505,293.70505,0.0,-9.19865e-05,8.674557,286.9344,0.77936524,0.0,0.18676543,296.43127,0.0,0.0,-9.313226e-10,296.1846,294.4047,291.944,-229985.0,17209956.0,-11580402.0,88456.375,5.736947e-07,23501236.0,25965254.0,273.15988,-9.2074275e-05,7.673167e-05
98,1010,29.35,63.2,3418662.0,2022-04-01,0.22596145,-0.42900538,267.25406,299.61392,0.0,-6.520399e-05,4.556526,292.8357,0.79995674,0.0,0.18676543,303.6108,0.0,0.0,-9.313226e-10,303.1594,299.81378,296.0617,-163171.0,19958918.0,-13365966.0,88245.47,0.0,27195854.0,28024808.0,273.16058,-6.521912e-05,3.474392e-05
99,1011,29.35,63.2,3418663.0,2022-05-01,2.1844256,-3.113934,270.82874,300.8537,0.0,-6.64955e-05,6.289871,293.82904,0.7997861,0.0,0.18676543,305.12512,0.0,0.0,-9.313226e-10,304.90973,303.1475,299.78726,-166511.0,21556294.0,-13404225.0,87939.36,0.0,29225628.0,28755456.0,273.1613,-6.655231e-05,1.3411045e-06
100,1012,29.35,63.2,3418664.0,2022-06-01,2.8741102,-3.450596,272.2245,303.9676,0.0,-7.3428964e-05,7.495739,293.96695,0.79968655,0.0,0.18676543,307.51547,0.0,0.0,-9.313226e-10,307.20453,304.3777,301.04535,-183692.0,21300698.0,-13381270.0,87664.43,0.0,28831646.0,30090932.0,273.15988,-7.340917e-05,5.159527e-06
101,1013,29.35,63.2,3418665.0,2022-07-01,0.8192016,1.3003306,284.71826,303.51697,0.0,-0.0007376948,3.9037628,298.9417,0.79982877,0.0,0.18676543,308.20044,0.0,0.0,-9.313226e-10,308.05862,306.14316,303.06622,-1845473.0,17799794.0,-9753846.0,87515.89,5.165115e-06,24190152.0,34259560.0,273.15988,-0.0007379297,0.0007666815
102,1014,29.35,63.2,3418666.0,2022-08-01,3.6881008,-3.592857,274.00253,301.44412,0.0,-8.566491e-05,7.3362856,294.25568,0.79954785,0.0,0.18676543,304.84775,0.0,0.0,-9.313226e-10,304.76157,303.9821,302.71942,-214236.0,18121596.0,-11275156.0,87672.64,0.0,24677896.0,30711932.0,273.16058,-8.559879e-05,4.5239925e-05
103,1015,29.35,63.2,3418667.0,2022-09-01,2.3878162,-3.1686497,269.62924,298.94263,0.0,-3.0671945e-05,6.062792,293.2666,0.79988205,0.0,0.18676543,301.24594,0.0,0.0,-9.313226e-10,301.24283,301.59216,301.60526,-76788.0,12314709.0,-6668321.5,88021.42,0.0,16790350.0,14361813.0,273.15988,-3.0745752e-05,3.874302e-07
104,1064,28.65,63.2,3424771.0,2022-02-01,-0.008719921,-1.6070011,267.74582,290.59695,0.0,-3.2439362e-05,13.404062,284.94556,0.7007577,0.0,0.31512296,293.47058,0.0,0.0,-9.313226e-10,293.38623,293.00665,294.11563,-81084.0,15518688.0,-11472186.0,94554.766,0.0,19534132.0,24589860.0,273.15988,-3.245985e-05,1.4703721e-05
105,1065,28.65,63.2,3424772.0,2022-03-01,0.105727434,-0.45443225,270.7595,298.34756,0.0,-5.9085898e-05,5.806528,290.69232,0.79709077,0.0,0.31512296,302.16302,0.0,0.0,-9.313226e-10,301.94635,300.31854,296.69415,-147899.0,18640812.0,-12994862.0,94301.19,0.0,23377538.0,27595314.0,273.15988,-5.9124548e-05,2.8062612e-05
106,1066,28.65,63.2,3424773.0,2022-04-01,0.21781719,-0.46505332,268.44836,304.09122,0.0,-9.076297e-05,3.3036766,295.85904,0.7999674,0.0,0.31512296,309.20245,0.0,0.0,-9.313226e-10,308.8332,305.99994,300.4537,-227122.0,21535830.0,-14950950.0,93970.45,0.0,27036060.0,29621520.0,273.16058,-9.074109e-05,2.5199726e-05
107,1067,28.65,63.2,3424774.0,2022-05-01,1.5028852,-3.039585,271.35873,306.12247,0.0,-9.694882e-05,5.076885,297.0812,0.79975766,0.0,0.31512296,311.1555,0.0,0.0,-9.313226e-10,310.96057,309.51324,304.23026,-242394.0,23204628.0,-15032112.0,93590.484,0.0,29013450.0,30612896.0,273.1613,-9.683566e-05,3.874302e-07
108,1068,28.65,63.2,3424775.0,2022-06-01,1.6113316,-2.7154756,275.07907,308.81116,0.0,-0.000107281376,5.6335487,298.1601,0.79970783,0.0,0.31512296,313.49915,0.0,0.0,-9.313226e-10,313.21686,311.0416,306.31348,-268165.0,22740784.0,-14750640.0,93275.34,0.0,28456154.0,32280348.0,273.15988,-0.00010731118,2.4246052e-05
109,1069,28.65,63.2,3424776.0,2022-07-01,-1.6184841,1.5076063,289.71143,307.2883,0.0,-0.00075577653,2.8174858,302.3409,0.7999212,0.0,0.31512296,312.79718,0.0,0.0,-9.313226e-10,312.73016,311.9924,308.41028,-1890335.0,18278084.0,-9950056.0,93144.04,2.8684735e-06,23112976.0,36817332.0,273.15988,-0.000755833,0.0007571392
110,1070,28.65,63.2,3424777.0,2022-08-01,1.9332416,-3.518508,275.48715,306.88968,0.0,-0.00010639755,5.025633,298.28146,0.79969716,0.0,0.31512296,310.9432,0.0,0.0,-9.313226e-10,310.863,310.3549,308.54178,-266256.0,19255126.0,-12780890.0,93295.86,0.0,24331016.0,32730560.0,273.16058,-0.0001063589,4.810281e-05
111,1071,28.65,63.2,3424778.0,2022-09-01,1.2116232,-3.2069507,270.61795,304.2241,0.0,-4.691817e-05,4.0625057,296.5332,0.7998928,0.0,0.31512296,307.8523,0.0,0.0,-9.313226e-10,307.83575,308.08585,307.8606,-117355.0,13161346.0,-7589251.0,93792.37,0.0,16631438.0,15383506.0,273.15988,-4.6934932e-05,3.874302e-07
112,1072,28.55,63.2,3425644.0,2022-02-01,0.11944389,-1.3292387,267.90286,290.75293,0.0,-3.3254968e-05,12.727808,285.2995,0.7012697,0.0,0.08373964,293.63757,0.0,0.0,-9.313226e-10,293.55008,293.15103,294.26184,-82993.0,15295192.0,-11341561.0,95017.625,0.0,19578152.0,24808648.0,273.15988,-3.3221673e-05,1.9473955e-05
113,1073,28.55,63.2,3425645.0,2022-03-01,0.26818264,-0.14705896,270.88348,298.62952,0.0,-6.5815635e-05,5.6620235,291.03986,0.7979193,0.0,0.08373964,302.41635,0.0,0.0,-9.313226e-10,302.19812,300.56387,296.8653,-164602.0,18352314.0,-12877628.0,94750.09,0.0,23403510.0,27847452.0,273.15988,-6.579049e-05,3.856048e-05
114,1074,28.55,63.2,3425646.0,2022-04-01,0.3288355,-0.26453662,268.6054,304.32462,0.0,-9.2462404e-05,3.0872765,296.32578,0.7999674,0.0,0.08373964,309.45435,0.0,0.0,-9.313226e-10,309.08014,306.2206,300.63617,-231417.0,21217238.0,-14853664.0,94408.69,0.0,27068636.0,29864058.0,273.16058,-9.2455186e-05,2.5199726e-05
115,1075,28.55,63.2,3425647.0,2022-05-01,1.6507666,-2.673956,271.43103,306.4148,0.0,-9.7764656e-05,4.8761444,297.51587,0.7998003,0.0,0.08373964,311.40033,0.0,0.0,-9.313226e-10,311.2027,309.73746,304.42065,-244303.0,22818224.0,-14901760.0,94029.55,0.0,29023574.0,30888278.0,273.1613,-9.778794e-05,3.874302e-07
116,1076,28.55,63.2,3425648.0,2022-06-01,1.7793592,-2.3852506,275.36835,309.11618,0.0,-0.000114078866,5.5516872,298.46857,0.7997434,0.0,0.08373964,313.75955,0.0,0.0,-9.313226e-10,313.47583,311.28577,306.5141,-285346.0,22412962.0,-14589956.0,93708.66,0.0,28481244.0,32600700.0,273.15988,-0.00011416804,3.665127e-05
117,1077,28.55,63.2,3425649.0,2022-07-01,-1.6289858,1.6118877,289.98416,307.50897,0.0,-0.0008537306,2.7391834,302.53552,0.7999212,0.0,0.08373964,312.8835,0.0,0.0,-9.313226e-10,312.82413,312.05463,308.58032,-2135163.0,17941836.0,-9663392.0,93572.43,3.4421682e-06,23050028.0,37163456.0,273.15988,-0.00085373037,0.00085543096
118,1078,28.55,63.2,3425650.0,2022-08-01,2.079194,-3.1013818,275.5481,307.1612,0.0,-0.00010490208,4.8882465,298.63965,0.7997185,0.0,0.08373964,311.14417,0.0,0.0,-9.313226e-10,311.05936,310.52512,308.67438,-262438.0,18936534.0,-12612826.0,93733.28,0.0,24354788.0,33021100.0,273.16058,-0.00010483526,4.61936e-05
119,1079,28.55,63.2,3425651.0,2022-09-01,1.393153,-2.792721,270.72232,304.37198,0.0,-4.6578236e-05,3.9372196,297.08386,0.7999034,0.0,0.08373964,307.85657,0.0,0.0,-9.313226e-10,307.8454,308.13867,307.99094,-116400.0,12941862.0,-7443596.5,94234.71,0.0,16631438.0,15513365.0,273.15988,-4.655402e-05,3.874302e-07
120,1152,27.55,63.2,3434374.0,2022-02-01,1.8035774,-0.3340578,268.5806,290.24338,0.0,-2.9176474e-05,14.555829,285.09686,0.6937919,0.0,-1.1920929e-07,292.4969,0.0,0.0,-9.313226e-10,292.4141,292.0793,293.0831,-72970.0,15098981.0,-10941490.0,92923.28,0.0,20170664.0,24642914.0,273.15988,-2.9222108e-05,9.931624e-06
121,1153,27.55,63.2,3434375.0,2022-03-01,2.6119957,0.94435716,271.21924,298.02173,0.0,-5.942583e-05,7.5049934,290.08124,0.7915047,0.0,-1.1920929e-07,301.08884,0.0,0.0,-9.313226e-10,300.88626,299.33368,295.60382,-148376.0,17642904.0,-12461707.0,92732.88,0.0,23642540.0,27507394.0,273.15988,-5.9315003e-05,4.1423365e-05
122,1154,27.55,63.2,3434376.0,2022-04-01,2.023042,0.69234324,269.69537,303.62213,0.0,-9.327824e-05,4.313074,294.8844,0.79982877,0.0,-1.1920929e-07,307.81976,0.0,0.0,-9.313226e-10,307.44305,304.55963,299.23074,-233326.0,20283530.0,-14165290.0,92421.03,0.0,27196734.0,29553812.0,273.16058,-9.321701e-05,4.61936e-05
123,1155,27.55,63.2,3434377.0,2022-05-01,2.6319277,-1.7701824,272.1305,305.36102,0.0,-8.593663e-05,5.195053,296.2552,0.7996723,0.0,-1.1920929e-07,309.76007,0.0,0.0,-9.313226e-10,309.5825,308.19034,302.93817,-214713.0,21668644.0,-14189338.0,92073.89,0.0,29007288.0,30591674.0,273.1613,-8.59797e-05,3.874302e-07
124,1156,27.55,63.2,3434378.0,2022-06-01,2.9015434,-1.5516417,276.65768,307.46854,0.0,-9.314227e-05,6.0813007,297.08762,0.79982877,0.0,-1.1920929e-07,311.6749,0.0,0.0,-9.313226e-10,311.41714,309.39352,304.89102,-232849.0,21253752.0,-13814954.0,91790.76,0.0,28413894.0,32094402.0,273.15988,-9.302655e-05,4.61936e-05
125,1157,27.55,63.2,3434379.0,2022-07-01,0.81898725,1.8613269,290.67224,304.64236,0.0,-0.001400601,3.042429,301.12305,0.79991764,0.0,-1.1920929e-07,308.64627,0.0,0.0,-9.313226e-10,308.7043,308.1105,306.2466,-3502481.0,15954847.0,-7947785.0,91632.37,0.000120494515,21483348.0,36410576.0,273.15988,-0.0014005452,0.0023822896
126,1158,27.55,63.2,3434380.0,2022-08-01,2.868538,-2.667197,275.28983,305.2478,0.0,-0.00014371658,6.162451,296.76416,0.7995194,0.0,-1.1920929e-07,308.12546,0.0,0.0,-9.313226e-10,307.99597,307.57172,306.33273,-359320.0,17796584.0,-11466447.0,91803.89,0.0,23996904.0,32360688.0,273.16058,-0.00014368957,4.046783e-05
127,1159,27.55,63.2,3434381.0,2022-09-01,2.3858871,-1.5761027,272.33505,303.09177,0.0,-3.9168866e-05,5.3068123,296.09106,0.7997861,0.0,-1.1920929e-07,305.39685,0.0,0.0,-9.313226e-10,305.4012,305.57147,305.73428,-97787.0,12464375.0,-6947333.0,92220.79,0.0,16800916.0,15337019.0,273.15988,-3.9125793e-05,3.874302e-07
128,1232,26.55,63.2,3443104.0,2022-02-01,0.7733369,-1.1918058,271.17896,290.16483,-8.1257895e-07,-0.00022080191,9.291727,285.70367,0.79977185,0.0,0.42674255,292.9908,0.0,0.0,-9.313226e-10,292.8803,292.63806,292.4994,-552128.0,16563944.0,-10977288.0,91245.016,0.0,20411456.0,24858672.0,273.15988,-0.0002206359,1.37500465e-05
129,1233,26.55,63.2,3443105.0,2022-03-01,1.9210253,0.03157139,274.10583,296.34982,-9.604264e-07,-0.0001756656,7.112055,290.6731,0.79990697,0.0,0.42674255,299.9043,0.0,0.0,-9.313226e-10,299.5708,298.53897,296.77805,-443793.0,19191728.0,-11928005.0,91154.734,5.736947e-07,23922950.0,27456864.0,273.15988,-0.00017759157,7.386878e-05
130,1234,26.55,63.2,3443106.0,2022-04-01,2.1983566,1.0389829,273.67194,301.6209,-1.108041e-06,-0.00016077887,4.8512306,294.75928,0.7999319,0.0,0.42674255,306.1908,0.0,0.0,-9.313226e-10,305.62527,303.78253,300.9388,-405136.0,21512960.0,-13431826.0,90883.09,5.736947e-07,27134666.0,29414858.0,273.16058,-0.00016216421,9.1046095e-05
131,1235,26.55,63.2,3443107.0,2022-05-01,1.8815902,-0.19919968,276.31778,304.19058,-1.0342337e-06,-9.3549956e-05,4.330158,297.36722,0.7999354,0.0,0.42674255,309.8577,0.0,0.0,-9.313226e-10,309.3789,307.75836,304.71307,-236667.0,22581488.0,-13927269.0,90499.84,0.0,28577208.0,31013590.0,273.1613,-9.474065e-05,2.4246052e-05
132,1236,26.55,63.2,3443108.0,2022-06-01,2.1857116,0.50856304,284.1087,303.5112,-8.1257895e-07,-0.00021787896,4.8170624,298.05637,0.79988563,0.0,0.42674255,309.5506,0.0,0.0,-9.313226e-10,309.2693,308.31006,306.3248,-547833.0,21505736.0,-11893572.0,90312.734,5.736947e-07,27288296.0,32884672.0,273.15988,-0.00021911226,0.00019124709
133,1237,26.55,63.2,3443109.0,2022-07-01,0.8275602,2.0570157,294.63846,299.02698,-1.7727725e-06,-0.002531729,3.757122,300.2954,0.79994965,0.0,0.42674255,301.62946,0.0,0.0,-9.313226e-10,301.93912,302.4925,303.6998,-6355476.0,13069861.0,-4087805.5,90202.766,4.9345195e-05,16654768.0,36380256.0,273.15988,-0.0025412198,0.004509397
134,1238,26.55,63.2,3443110.0,2022-08-01,1.3320715,0.60866046,288.63385,301.07208,-3.1762756e-06,-0.0022439847,3.0773106,300.11685,0.799939,0.0,0.42674255,304.29013,0.0,0.0,-9.313226e-10,304.0508,303.36346,302.4848,-5625285.0,17182672.0,-8036872.0,90272.516,6.886199e-06,22001026.0,33793180.0,273.16058,-0.0022494325,0.0011884775
135,1239,26.55,63.2,3443111.0,2022-09-01,1.7073474,1.0673063,285.83508,300.98425,-1.5513506e-06,-0.00017471402,2.8858242,299.054,0.799971,0.0,0.42674255,306.7173,0.0,0.0,-9.313226e-10,306.5444,306.1056,305.0384,-440929.0,12569904.0,-6195559.5,90627.87,0.0,16053012.0,16638642.0,273.15988,-0.00017625839,2.8062612e-05
136,1312,25.55,63.2,3451834.0,2022-02-01,0.87556803,-0.53682756,279.71063,294.4896,-2.1422748e-06,-0.00018001604,5.9424915,291.2505,0.79991055,0.0,0.3300122,296.92096,0.0,0.0,-9.313226e-10,296.8086,296.55283,296.31787,-454770.0,14800451.0,-10288914.0,99868.6,0.0,20267068.0,27558428.0,273.15988,-0.00018197205,4.2058527e-06
137,1313,25.55,63.2,3451835.0,2022-03-01,1.4165139,0.035755634,282.8772,299.43713,-1.6989652e-06,-0.00010830094,4.6042194,295.9483,0.7999532,0.0,0.3300122,303.0065,0.0,0.0,-9.313226e-10,302.68597,301.70013,300.1035,-275801.0,17159398.0,-11066648.0,99642.09,0.0,23737184.0,30043436.0,273.15988,-0.00011016801,2.1383166e-05
138,1314,25.55,63.2,3451836.0,2022-04-01,2.074479,1.2948589,286.4033,303.60825,-8.8638626e-07,-9.953207e-05,4.5657806,298.73804,0.799971,0.0,0.3300122,307.81268,0.0,0.0,-9.313226e-10,307.4045,306.10675,303.90042,-251462.0,19385132.0,-11833999.0,99240.79,0.0,26951542.0,31982228.0,273.16058,-0.00010045478,3.9514154e-05
139,1315,25.55,63.2,3451837.0,2022-05-01,2.4193213,1.4367979,290.12158,304.6747,-1.4784746e-07,-7.506041e-05,4.5842876,301.0642,0.79995674,0.0,0.3300122,309.92422,0.0,0.0,-9.313226e-10,309.62704,308.64813,306.5356,-187987.0,20312018.0,-11753657.0,98780.4,0.0,28151974.0,33269702.0,273.1613,-7.512327e-05,1.3411045e-06
140,1316,25.55,63.2,3451838.0,2022-06-01,1.8588722,2.519202,295.46393,303.90634,-1.4784746e-07,-6.669946e-05,4.3750057,302.75793,0.7999639,0.0,0.3300122,310.2766,0.0,0.0,-9.313226e-10,310.0342,309.2292,307.6475,-167466.0,19044470.0,-9279444.0,98629.39,0.0,26357708.0,35980576.0,273.15988,-6.693322e-05,4.7149137e-05
141,1317,25.55,63.2,3451839.0,2022-07-01,0.18931258,1.7181008,298.2617,301.84967,-4.2105094e-06,-0.0024872043,3.3015423,303.3252,0.79998165,0.0,0.3300122,303.4962,0.0,0.0,-9.313226e-10,303.7858,304.23566,305.43848,-6244277.0,10967713.0,-3215245.5,98520.24,2.2951514e-05,15317434.0,38277108.0,273.15988,-0.002496842,0.0040704254
142,1318,25.55,63.2,3451840.0,2022-08-01,0.6820363,1.9231231,296.50122,302.28183,-4.875241e-06,-0.0016134352,3.372015,302.7617,0.79997456,0.0,0.3300122,305.90494,0.0,0.0,-9.313226e-10,305.72406,305.19937,304.4592,-4050363.0,14358274.0,-5863533.0,98597.39,4.015863e-06,19960688.0,36905252.0,273.16058,-0.001619576,0.00078290515
